"time_s","random_vibration_g","sine_sweep","inst_freq_hz"
0.0985,2.36394839940014,-0.0421095525178783,10.1689198003595
0.099,1.95952615747622,-0.0101738698288326,10.1697844997067
0.0995,2.31624658350278,0.0217749121683419,10.1706492725822
0.1,3.51363963677612,0.0537041801865535,10.1715141189925
0.1005,3.97352751017813,0.0855813269980629,10.1723790389438
0.101,3.87874548464845,0.117373784742352,10.1732440324422
0.1015,4.17037149619135,0.149049058219018,10.1741090994942
0.102,4.83471577270103,0.18057475813143,10.1749742401058
0.1025,4.01482589103057,0.211918634248402,10.1758394542835
0.103,3.5599775719906,0.24304860844869,10.1767047420333
0.1035,3.72682227527059,0.273932807614444,10.1775701033617
0.104,2.79225623748802,0.304539596341086,10.1784355382748
0.1045,3.49400460187917,0.334837609428174,10.1793010467789
0.105,3.43365672826372,0.36479578411985,10.1801666288802
0.1055,2.36860538379379,0.394383392059165,10.1810322845851
0.106,1.91218254151238,0.42357007092608,10.1818980138998
0.1065,1.52059340844291,0.452325855724335,10.1827638168304
0.107,0.935802015801125,0.480621209685573,10.1836296933834
0.1075,1.83394880970137,0.508427054758968,10.184495643565
0.108,1.71288638152804,0.535714801654502,10.1853616673813
0.1085,1.74518772234831,0.562456379408564,10.1862277648388
0.109,1.07395341392928,0.588624264441293,10.1870939359436
0.1095,0.779097205702087,0.61419150907574,10.187960180702
0.11,0.643006840254869,0.639131769488128,10.1888264991202
0.1105,-0.15011182218489,0.663419333061481,10.1896928912046
0.111,0.439004992484936,0.687029145112589,10.1905593569614
0.1115,0.720691939574279,0.709936834965291,10.1914258963968
0.112,0.362805929958862,0.732118741342407,10.1922925095172
0.1125,1.11902749521023,0.753551937049447,10.1931591963287
0.113,1.08726780447828,0.774214252924615,10.1940259568377
0.1135,0.578822493263843,0.79408430102913,10.1948927910505
0.114,0.320377275630089,0.813141497054271,10.1957596989732
0.1145,-0.85190292613041,0.831366081920419,10.1966266806122
0.115,-0.237407057642624,0.848739142545868,10.1974937359737
0.1155,-0.548578938453265,0.865242631763383,10.198360865064
0.116,-0.528656526934701,0.880859387362446,10.1992280678893
0.1165,-0.67847641559546,0.895573150237715,10.200095344456
0.117,0.270863037081867,0.909368581623815,10.2009626947703
0.1175,-0.640211592392608,0.92223127939776,10.2018301188385
0.118,-0.637585313147773,0.934147793431708,10.2026976166668
0.1185,-0.609748877929032,0.945105639979246,10.2035651882616
0.119,-0.598326551788239,0.9550933150793,10.204432833629
0.1195,-0.853091677495988,0.96410030696349,10.2053005527754
0.12,-1.08532066135494,0.972117107452647,10.2061683457071
0.1205,-0.968194751757658,0.979135222330186,10.2070362124302
0.121,-1.54653877167142,0.985147180680692,10.2079041529512
0.1215,-0.563969048971696,0.990146543182932,10.2087721672762
0.122,-0.780198699473659,0.994127909348115,10.2096402554115
0.1225,0.441124210928501,0.997086923694578,10.2105084173635
0.123,0.0573469743509432,0.999020280851848,10.2113766531384
0.1235,0.00860578712060783,0.99992572958773,10.2122449627424
0.124,-1.11573755065701,0.999802075753187,10.2131133461819
0.1245,-0.59803375665579,0.998649184141097,10.2139818034631
0.125,-1.49432566878576,0.996467979255853,10.2148503345923
0.1255,-3.29205299999498,0.993260444992079,10.2157189395758
0.126,-4.04974280160532,0.989029623221665,10.2165876184198
0.1265,-4.1321568867283,0.983779611289714,10.2174563711307
0.127,-4.28554849910008,0.977515558420743,10.2183251977148
0.1275,-4.57045676140193,0.970243661038069,10.2191940981782
0.128,-4.87952927506148,0.961971157000001,10.2200630725273
0.1285,-3.70152546759256,0.952706318757853,10.2209321207684
0.129,-3.63919539254721,0.942458445441778,10.2218012429078
0.1295,-3.47096045895798,0.931237853881625,10.2226704389517
0.13,-3.86922167257277,0.919055868571172,10.2235397089064
0.1305,-4.7444301622853,0.905924810584811,10.2244090527782
0.131,-2.95905808384342,0.891857985457533,10.2252784705735
0.1315,-2.25604221211747,0.876869670039365,10.2261479622984
0.132,-1.64664573327358,0.860975098337316,10.2270175279593
0.1325,-1.32474384712916,0.844190446357917,10.2278871675624
0.133,-1.67773794924106,0.82653281596584,10.2287568811141
0.1335,-1.61830112211631,0.808020217773427,10.2296266686206
0.134,-2.14031826665625,0.788671553078812,10.2304965300882
0.1345,-1.2740910265037,0.768506594869732,10.2313664655232
0.135,-0.75449249315247,0.747545967912277,10.232236474932
0.1355,-0.543638789849849,0.725811127943668,10.2331065583207
0.136,-0.649834686776425,0.703324339990587,10.2339767156957
0.1365,-1.30516384467957,0.680108655833969,10.2348469470633
0.137,-1.18968562543719,0.656187890642977,10.2357172524297
0.1375,0.347952932336002,0.631586598801774,10.2365876318013
0.138,0.908728471573132,0.60633004895276,10.2374580851843
0.1385,1.34657391414575,0.580444198282465,10.2383286125851
0.139,2.19004891311394,0.55395566607431,10.2391992140099
0.1395,2.91562585760065,0.526891706556826,10.240069889465
0.14,4.15362472762472,0.499280181073178,10.2409406389568
0.1405,4.50717029502504,0.471149529601339,10.2418114624915
0.141,3.51025555070763,0.442528741653045,10.2426823600754
0.1415,3.07755478166683,0.413447326581342,10.2435533317148
0.142,3.10187708948084,0.383935283327024,10.244424377416
0.1425,2.72529065460554,0.354023069635023,10.2452954971853
0.143,2.76356367362937,0.323741570770997,10.2461666910291
0.1435,2.98000711182704,0.293122067771829,10.2470379589535
0.144,2.82058276559929,0.262196205261159,10.247909300965
0.1445,3.36154508136677,0.230995958863495,10.2487807170697
0.145,2.88169777323661,0.199553602249867,10.2496522072741
0.1455,3.83116096113759,0.167901673849569,10.2505237715843
0.146,3.09788721109379,0.136072943261641,10.2513954100068
0.1465,3.02891461210193,0.104100377400844,10.2522671225478
0.147,1.82177701603062,0.072017106412892,10.2531389092136
0.1475,1.79655999642514,0.0398563893945391,10.2540107700105
0.148,1.60878912559963,0.00765157995285328,10.2548827049448
0.1485,1.01145708798997,-0.024563908358847,10.2557547140228
0.149,-0.344582285629237,-0.0567566366950588,10.2566267972509
0.1495,-0.736852572034782,-0.0888931756238836,10.2574989546353
0.15,-0.399245450506015,-0.12094013984994,10.2583711861824
0.1505,-0.560745812564406,-0.152864222918485,10.2592434918983
0.151,-0.515901658146716,-0.184632231863545,10.2601158717896
0.1515,-0.744234593179309,-0.216211121764781,10.2609883258624
0.152,-0.985687453818831,-0.247568030177201,10.261860854123
0.1525,-1.68157399437428,-0.278670311397282,10.2627334565779
0.153,-0.579704576052254,-0.30948557053006,10.2636061332332
0.1535,-0.72428786301042,-0.339981697321572,10.2644788840953
0.154,-1.30833173399886,-0.370126899721003,10.2653517091705
0.1545,-0.599128463729846,-0.399889737137508,10.2662246084652
0.155,0.0112487694957206,-0.429239153357232,10.2670975819855
0.1555,0.783761154828586,-0.458144509084785,10.2679706297379
0.156,1.85994216358502,-0.486575614076551,10.2688437517287
0.1565,0.173441540715871,-0.51450275883063,10.2697169479641
0.157,0.575580235147754,-0.541896745800772,10.2705902184505
0.1575,1.28905791768139,-0.568728920100879,10.2714635631942
0.158,1.50516353104303,-0.594971199668154,10.2723369822014
0.1585,0.743672723332527,-0.620596104852447,10.2732104754786
0.159,0.509647466372075,-0.645576787400655,10.2740840430321
0.1595,-0.401370386366509,-0.669887058805714,10.2749576848681
0.16,-1.06379776595278,-0.693501417989162,10.2758314009929
0.1605,-1.44652571068703,-0.716395078288912,10.2767051914129
0.161,-0.0266007084358102,-0.738543993722348,10.2775790561345
0.1615,0.0278329971332144,-0.759924884497922,10.2784529951638
0.162,0.499060737592969,-0.780515261746538,10.2793270085073
0.1625,0.112181207247421,-0.800293451447142,10.2802010961712
0.163,0.203678776613918,-0.819238617520949,10.281075258162
0.1635,-0.164108123992167,-0.837330784068177,10.2819494944858
0.164,-0.751356298603227,-0.854550856725035,10.282823805149
0.1645,-1.09589371507652,-0.870880643116423,10.283698190158
0.165,-0.670329272912304,-0.886302872382706,10.284572649519
0.1655,-0.835334575501984,-0.900801213759354,10.2854471832385
0.166,-0.262893132005042,-0.914360294189174,10.2863217913226
0.1665,-0.135300646546173,-0.926965714947553,10.2871964737778
0.167,-0.164296861805593,-0.938604067262581,10.2880712306103
0.1675,-0.71927046225586,-0.949262946912877,10.2889460618265
0.168,-1.40714864276298,-0.958930967786903,10.2898209674327
0.1685,-0.770268400745537,-0.967597774388394,10.2906959474352
0.169,-0.685850402626164,-0.975254053274084,10.2915710018404
0.1695,0.0345272383133127,-0.981891543410598,10.2924461306545
0.17,-0.525830560138225,-0.987503045438894,10.293321333884
0.1705,-1.19381468703939,-0.992082429835268,10.2941966115351
0.171,-2.17486578990978,-0.995624643959527,10.2950719636142
0.1715,-3.12493354544264,-0.998125717981873,10.2959473901275
0.172,-3.57676404322331,-0.999582769681262,10.2968228910815
0.1725,-2.83337927863589,-0.999994008109065,10.2976984664825
0.173,-2.01751613389806,-0.999358736113295,10.2985741163367
0.1735,-1.87139915886426,-0.997677351719552,10.2994498406506
0.174,-1.75990590604157,-0.994951348366244,10.3003256394304
0.1745,-1.38200116411323,-0.991183313992706,10.3012015126824
0.175,-1.05231558652394,-0.9863769289802,10.3020774604131
0.1755,-1.07369025702215,-0.98053696294679,10.3029534826287
0.176,-1.88252984725233,-0.973669270398332,10.3038295793356
0.1765,-1.3535266372473,-0.965780785239285,10.3047057505402
0.177,-1.52321293378663,-0.956879514147759,10.3055819962486
0.1775,-1.7121609956523,-0.946974528820858,10.3064583164674
0.178,-1.99185426157536,-0.936075957097416,10.3073347112028
0.1785,-3.10693541496268,-0.924194972966161,10.3082111804611
0.179,-3.62988101561389,-0.911343785468997,10.3090877242487
0.1795,-2.16000953075655,-0.897535626510014,10.3099643425719
0.18,-1.9922204199582,-0.882784737581675,10.3108410354372
0.1805,-3.37140852476956,-0.867106355421506,10.3117178028507
0.181,-3.33879341188049,-0.850516696613154,10.3125946448188
0.1815,-3.23338841555684,-0.833032941146877,10.313471561348
0.182,-2.73215450493812,-0.814673214955955,10.3143485524445
0.1825,-3.041593520139,-0.795456571446374,10.3152256181146
0.183,-2.79726322243647,-0.775402972038281,10.3161027583648
0.1835,-2.34636134463947,-0.754533265738177,10.3169799732013
0.184,-1.00073197430739,-0.732869167763809,10.3178572626305
0.1845,-0.416572530010875,-0.710433237241162,10.3187346266587
0.185,-1.37505032804856,-0.687248853998765,10.3196120652923
0.1855,-0.73738795422655,-0.663340194480231,10.3204895785376
0.186,-0.427886205668063,-0.638732206801528,10.321367166401
0.1865,-0.60163191638757,-0.613450584977557,10.3222448288888
0.187,-0.0881150291833532,-0.587521742344246,10.3231225660074
0.1875,-0.700896722737216,-0.560972784203832,10.324000377763
0.188,-0.349287798977354,-0.533831479721071,10.3248782641621
0.1885,-0.17033105363884,-0.506126233099295,10.325756225211
0.189,0.396517331035098,-0.477886054066228,10.3266342609161
0.1895,-0.675589809747176,-0.449140527699513,10.3275123712836
0.19,-1.57155338430429,-0.419919783623529,10.32839055632
0.1905,-0.169492307681006,-0.390254464609271,10.3292688160316
0.191,0.0714724037496093,-0.360175694609836,10.3301471504247
0.1915,0.475897960475141,-0.329715046264037,10.3310255595057
0.192,0.296582532654748,-0.298904507903086,10.331904043281
0.1925,0.460262586118703,-0.267776450093563,10.3327826017568
0.193,-0.946877061734115,-0.236363591752136,10.3336612349396
0.1935,-0.369753400431449,-0.204698965867225,10.3345399428357
0.194,-1.03006115083659,-0.172815884862611,10.3354187254514
0.1945,-1.14194083276897,-0.14074790564123,10.3362975827932
0.195,-1.56992836815399,-0.108528794342899,10.3371765148673
0.1955,-1.40814428082216,-0.0761924908552127,10.3380555216801
0.196,-1.95725725387122,-0.043773073113933,10.338934603238
0.1965,-2.2987207654609,-0.0113047212301634,10.3398137595473
0.197,-2.10275650282736,0.0211783185177847,10.3406929906144
0.1975,-1.83219652160217,0.0536417697897384,10.3415722964457
0.198,-1.41001749607915,0.0860513623484086,10.3424516770474
0.1985,-2.04144351438233,0.118372868245778,10.343331132426
0.199,-2.4362369857694,0.150572137991703,10.3442106625878
0.1995,-1.82991257678384,0.182615136668301,10.3450902675391
0.2,-1.98983238743498,0.214467979950145,10.3459699472864
0.2005,-1.23388790408448,0.246096969993314,10.346849701836
0.201,-1.59136590927843,0.277468631154828,10.3477295311943
0.2015,-0.792281440415917,0.308549745504412,10.3486094353675
0.202,0.108956517072566,0.339307388091084,10.3494894143622
0.2025,0.575162850781728,0.369708961926873,10.3503694681845
0.203,0.907496354581682,0.399722232650879,10.351249596841
0.2035,1.87238890861261,0.42931536283571,10.3521298003379
0.204,1.77442069873575,0.458456945900627,10.3530100786817
0.2045,0.847914215680585,0.487116039594688,10.3538904318787
0.205,0.672575551218514,0.515262199014394,10.3547708599352
0.2055,-0.590573150159476,0.542865509119949,10.3556513628576
0.206,-0.217963979288499,0.569896616715396,10.3565319406523
0.2065,-0.11489466653444,0.596326761858496,10.3574125933257
0.207,-0.043043472628698,0.622127808666909,10.3582933208841
0.2075,0.309226683095842,0.647272275485993,10.3591741233339
0.208,-0.290453847451201,0.671733364387491,10.3600550006815
0.2085,-0.0891744289163176,0.695484989965966,10.3609359529331
0.209,-0.194043345623001,0.718501807402688,10.3618169800953
0.2095,-0.75113031663994,0.740759239765291,10.3626980821744
0.21,-1.87136507857843,0.762233504515183,10.3635792591766
0.2105,-1.42239550915834,0.782901639192599,10.3644605111085
0.211,-1.46081697286666,0.802741526251652,10.3653418379764
0.2115,-0.468651234816274,0.821731917018523,10.3662232397866
0.212,-0.97859137756132,0.839852454746166,10.3671047165456
0.2125,-0.284311680114822,0.857083696740434,10.3679862682596
0.213,-0.0936789995510375,0.87340713553322,10.3688678949351
0.2135,-0.569394438571031,0.888805219079343,10.3697495965785
0.214,-0.581631439075693,0.903261369954444,10.3706313731961
0.2145,0.111987097490799,0.916760003533331,10.3715132247943
0.215,0.439418118867703,0.929286545127548,10.3723951513794
0.2155,0.207285134753522,0.940827446063834,10.3732771529579
0.216,0.138289792604725,0.951370198684854,10.3741592295361
0.2165,0.340751524591473,0.960903350255706,10.3750413811205
0.217,0.831972866117403,0.969416515759825,10.3759236077173
0.2175,-0.219607843800787,0.976900389570216,10.3768059093329
0.218,0.193996819477264,0.983346755982212,10.3776882859738
0.2185,-0.296951357541863,0.988748498595594,10.3785707376464
0.219,0.648055321102939,0.993099608535139,10.3794532643569
0.2195,-0.278752380387822,0.996395191499431,10.3803358661118
0.22,-0.685721882468638,0.998631473629728,10.3812185429174
0.2205,0.357697965352479,0.999805806191323,10.3821012947802
0.221,0.726689085413959,0.999916669061307,10.3829841217066
0.2215,0.56942212036337,0.99896367301799,10.3838670237028
0.222,0.930098026150393,0.996947560828362,10.3847500007753
0.2225,0.199011636413693,0.993870207131318,10.3856330529305
0.223,-0.520725081335271,0.989734617115689,10.3865161801748
0.2235,-1.04503985671009,0.984544923993241,10.3873993825145
0.224,-1.18463666566835,0.978306385268454,10.388282659956
0.2245,-1.46471828793531,0.971025377807531,10.3891660125057
0.225,-2.23809275820715,0.962709391711225,10.3900494401701
0.2255,-0.949570770734772,0.953367022996559,10.3909329429554
0.226,-1.39506488251363,0.943007965094211,10.3918165208682
0.2265,-1.51566802341231,0.931642999169717,10.3927001739146
0.227,-0.810948225120532,0.91928398327724,10.3935839021013
0.2275,-1.37659733267938,0.905943840357032,10.3944677054345
0.228,-2.04609283720254,0.891636545087709,10.3953515839206
0.2285,-2.5481730334549,0.876377109606676,10.396235537566
0.229,-2.17977832303769,0.8601815681127,10.3971195663772
0.2295,-2.34391866136581,0.843066960366049,10.3980036703605
0.23,-2.31084109342078,0.825051314102913,10.3988878495222
0.2305,-2.32735340122476,0.806153626381523,10.3997721038689
0.231,-2.0961498611829,0.786393843879447,10.4006564334068
0.2315,-1.55840989548384,0.765792842161356,10.4015408381425
0.232,-1.55011157980219,0.744372403939413,10.4024253180822
0.2325,-2.41438239058369,0.72215519634736,10.4033098732323
0.233,-2.74959057810308,0.699164747253091,10.4041945035994
0.2335,-2.79884817551642,0.675425420632743,10.4050792091897
0.234,-1.95845823370988,0.650962391032558,10.4059639900096
0.2345,-2.07659570075006,0.625801617145042,10.4068488460656
0.235,-2.13671307989454,0.599969814526129,10.4077337773641
0.2355,-2.35664643056165,0.573494427482586,10.4086187839114
0.236,-2.34447229111957,0.546403600158235,10.4095038657139
0.2365,-3.18603756481254,0.518726146849717,10.4103890227781
0.237,-1.96498474799053,0.490491521582293,10.4112742551104
0.2375,-1.85383458473868,0.461729786978159,10.4121595627171
